Oklahoma State,Iowa State,-10,8.44,10.00,
Maine,Massachusetts-Lowell,2,-9.28,-2.57,
Marquette,Seton Hall,3,7.77,2.96,
Loyola (MD),Navy,-13,-2.54,2.04,
Mississippi,Georgia,-22,1.70,2.59,
Massachusetts,Dayton,12,0.85,11.27,
Michigan State,Minnesota,18,2.56,6.88,
Samford,Mercer,-3,3.68,2.75,
Virginia Commonwealth,George Washington,30,9.56,-1.12,
Texas A&M,Louisiana State,30,3.69,-7.65,
Tulsa,Memphis,10,-2.50,6.22,
Wake Forest,North Carolina,-6,4.85,15.89,
Winthrop,Presbyterian,23,8.15,-13.00,
Wyoming,Utah State,8,2.04,1.74,
Wichita State,Loyola (IL),12,19.34,7.32,
Southern Illinois,Illinois State,-7,-0.89,8.44,
South Dakota,North Dakota State,-1,3.93,4.48,
South Florida,Tulane,-15,-9.62,-8.69,
Stephen F. Austin,Texas A&M-Corpus Christi,33,1.62,2.08,
Texas,Texas Christian,-3,-0.41,5.44,
Tennessee,South Carolina,-10,3.44,8.93,
Charleston Southern,Radford,6,-0.89,-5.14,
Chattanooga,Citadel,10,8.04,-5.89,
Bucknell,Lehigh,-11,6.79,4.65,
Creighton,Butler,11,12.35,8.58,
Davidson,Fordham,-6,3.68,-1.81,
Connecticut,Temple,14,2.28,-0.59,
Army,Colgate,-3,-0.46,-3.96,
Air Force,Fresno State,9,-0.22,3.56,
Albany (NY),New Hampshire,-8,5.07,6.07,
Binghamton,Vermont,-17,-2.66,10.31,
Boston University,American,10,3.78,-7.35,
Bradley,Northern Iowa,11,-5.86,-1.48,
Boston College,North Carolina State,8,-3.56,-1.18,
Denver,Western Illinois,14,3.08,-4.60,
IUPUI,Nebraska-Omaha,-8,-0.48,-0.85,
Holy Cross,Lafayette,17,-2.21,-8.92,
Illinois,Michigan,16,1.81,8.96,
Long Beach State,Cal State Northridge,-7,-4.17,-2.32,
Louisville,Pittsburgh,5,13.67,0.22,
Jackson State,Alcorn State,-13,-3.41,0.80,
Lamar,Incarnate Word,15,6.33,-3.69,
Duquesne,Saint Louis,7,-3.35,-9.19,
East Carolina,Houston,-16,-1.63,10.93,
Drake,Indiana State,17,-5.36,-2.81,
High Point,Liberty,-4,0.89,3.86,
Gardner-Webb,Campbell,-16,6.45,0.50,
Hartford,Maryland-Baltimore County,-16,-9.97,4.74,
Portland,Saint Mary's (CA),-41,-5.93,15.44,
Oral Roberts,South Dakota State,6,-4.97,-1.10,
Pacific,Pepperdine,5,-4.69,-10.89,
San Diego,Santa Clara,-2,-4.46,2.10,
Rutgers,Northwestern,-9,-0.64,8.22,
Robert Morris,Saint Francis (PA),-20,-3.90,0.81,
Rhode Island,La Salle,-12,7.50,0.20,
New Orleans,Sam Houston State,-2,3.24,3.86,
New Mexico State,Grand Canyon,12,11.00,5.11,
Morehead State,Belmont,-6,2.56,7.16,
Mount St. Mary's,Fairleigh Dickinson,7,-1.45,-2.15,
Northeastern,Drexel,17,1.43,-2.83,
Old Dominion,Southern Mississippi,4,3.27,-10.00,
Northwestern State,Nicholls State,5,-3.88,-5.22,
North Carolina-Wilmington,William & Mary,24,10.52,5.15,
NJIT,Jacksonville,-1,-1.28,2.97,
Seattle,Missouri-Kansas City,-16,-0.27,-1.29,
Utah,Southern California,22,11.42,5.70,
Utah Valley,Chicago State,-9,2.35,-12.86,
Texas-San Antonio,Florida Atlantic,5,-4.19,-1.84,
Towson,Delaware,27,5.28,-6.38,
Wisconsin,Ohio State,23,12.65,3.54,
Youngstown State,Valparaiso,-16,-5.03,6.89,
Virginia Military Institute,Western Carolina,1,-8.96,-13.39,
Weber State,Idaho,25,7.92,1.16,
Southern Illinois-Edwardsville,Austin Peay,-2,-8.86,-6.75,
Southern Utah,Sacramento State,-5,-7.30,-4.08,
Siena,Quinnipiac,7,-0.66,-5.04,
South Carolina Upstate,North Florida,-8,2.33,-1.13,
Texas-El Paso,Florida International,1,0.23,-3.59,
Texas-Rio Grande Valley,Cal State Bakersfield,-7,-3.61,9.19,
St. Francis (NY),Sacred Heart,-12,-11.69,-3.14,
Stanford,Washington State,30,-0.62,-6.04,
Cincinnati,Southern Methodist,2,14.93,14.21,
Cleveland State,Illinois-Chicago,-5,-4.64,2.15,
UC-Santa Barbara,UC-Irvine,-4,-11.80,5.11,
Charlotte,Louisiana Tech,-6,-4.28,11.39,
Eastern Illinois,Murray State,-11,3.75,4.11,
Eastern Kentucky,Tennessee State,-14,-4.83,3.93,
Colorado,UCLA,-15,3.57,16.56,
East Tennessee State,North Carolina-Greensboro,-4,11.29,6.79,
Arizona,Arizona State,16,11.39,-2.32,
Brigham Young,San Francisco,10,7.93,5.07,
Abilene Christian,Southeastern Louisiana,-6,-1.28,2.93,
Alabama-Birmingham,Western Kentucky,18,2.59,-3.81,
University of California,Washington,10,6.92,-3.11,
UC-Riverside,UC-Davis,6,-3.44,1.59,
Bryant,Wagner,11,-3.24,2.85,
Cal Poly,Cal State Fullerton,-13,-6.00,1.96,
Elon,Hofstra,16,3.28,0.17,
Miami (FL),Notre Dame,-5,7.88,9.82,
Long Island University,Central Connecticut State,11,1.83,-10.37,
Lipscomb,Stetson,26,6.87,-4.77,
Kennesaw State,Florida Gulf Coast,-3,-1.17,9.76,
Montana State,North Dakota,-5,0.79,7.96,
Milwaukee,Northern Kentucky,10,-5.36,4.32,
Middle Tennessee,Marshall,12,10.93,1.96,
Montana,Northern Colorado,21,1.18,-3.65,
Green Bay,Wright State,17,3.78,4.71,
Gonzaga,Loyola Marymount,38,23.71,-0.26,
Georgia Tech,Clemson,12,1.12,3.46,
James Madison,College of Charleston,-2,-3.83,4.59,
Houston Baptist,Central Arkansas,-11,1.36,-9.04,
Iowa,Purdue,5,2.33,15.26,
Idaho State,Eastern Washington,-7,-9.88,2.93,
Pennsylvania,Yale,-8,0.68,5.36,
Vermont,Maryland-Baltimore County,9,10.31,4.74,
Princeton,Brown,31,9.26,-2.12,
Manhattan,Rider,3,-7.64,-1.11,
Central Michigan,Toledo,8,4.04,3.19,
Oakland,Detroit Mercy,-5,7.96,-7.88,
Pennsylvania,Brown,-12,0.68,-2.12,
Pepperdine,Santa Clara,-14,-10.89,2.10,
Pittsburgh,Miami (FL),-26,0.22,7.88,
Prairie View,Jackson State,7,-6.48,-3.41,
Portland,Loyola Marymount,-1,-5.93,-0.26,
Oral Roberts,IUPUI,-6,-4.97,-0.48,
Old Dominion,Louisiana Tech,-12,3.27,11.39,
Oregon,Oregon State,42,15.14,-8.59,
Penn State,Minnesota,2,0.41,6.88,
Princeton,Yale,8,9.26,5.36,
San Diego,Brigham Young,13,-4.46,7.93,
Saint Joseph's,Richmond,-4,-3.08,1.50,
San Diego State,Utah State,19,6.52,1.74,
San Francisco,Pacific,21,5.07,-4.69,
Providence,Seton Hall,4,3.78,2.96,
Quinnipiac,Iona,6,-5.04,4.14,
Rice,North Texas,22,7.30,-4.96,
Radford,Liberty,-7,-5.14,3.86,
Mount St. Mary's,Saint Francis (PA),6,-1.45,0.81,
Morehead State,Tennessee State,2,2.56,3.93,
Nebraska-Omaha,Western Illinois,14,-0.85,-4.60,
New Hampshire,Binghamton,7,6.07,-2.66,
Mississippi State,Texas A&M,8,2.31,3.69,
Milwaukee,Wright State,-3,-5.36,4.71,
Montana State,Northern Colorado,15,0.79,-3.65,
Montana,North Dakota,6,1.18,7.96,
New Mexico State,Cal State Bakersfield,5,11.00,9.19,
Northwestern State,Sam Houston State,-9,-3.88,3.86,
North Carolina-Wilmington,Hofstra,8,10.52,0.17,
Northern Arizona,Sacramento State,-12,-7.81,-4.08,
Oklahoma,Texas Tech,9,-1.42,8.56,
Ohio,Eastern Michigan,-4,7.92,5.11,
NJIT,North Florida,6,-1.28,-1.13,
Niagara,Monmouth,-7,-3.72,7.64,
Norfolk State,North Carolina Central,-15,-1.96,11.54,
North Carolina,Florida State,13,15.89,12.19,
Savannah State,Florida A&M,5,-8.24,-6.92,
Towson,Northeastern,7,5.28,1.43,
Texas Southern,Grambling,21,-0.23,-3.70,
Utah,UCLA,-1,11.42,16.56,
Troy,Texas-Arlington,22,6.81,8.58,
Texas Christian,Iowa State,7,5.44,10.00,
Texas A&M-Corpus Christi,Central Arkansas,7,2.08,-9.04,
Texas-El Paso,Florida Atlantic,1,0.23,-1.84,
Texas-San Antonio,Florida International,2,-4.19,-3.59,
Texas-Rio Grande Valley,Grand Canyon,-13,-3.61,5.11,
Utah Valley,Missouri-Kansas City,10,2.35,-1.29,
Western Michigan,Kent State,4,-1.69,4.93,
Weber State,Eastern Washington,3,7.92,2.93,
Wofford,Furman,9,3.34,9.21,
Youngstown State,Illinois-Chicago,-3,-5.03,2.15,
Wyoming,Nevada,-15,2.04,7.48,
Virginia Military Institute,North Carolina-Greensboro,-9,-8.96,6.79,
Vanderbilt,Tennessee,-12,1.81,3.44,
Wagner,Robert Morris,3,2.85,-3.90,
Virginia Tech,Notre Dame,-5,5.19,9.82,
South Dakota,IPFW,3,3.93,9.86,
South Carolina Upstate,Jacksonville,7,2.33,2.97,
Southern,Arkansas-Pine Bluff,1,-0.33,-10.11,
Southern Utah,Portland State,-11,-7.30,4.52,
Southern Illinois-Edwardsville,Murray State,-8,-8.86,4.11,
South Alabama,Texas State,5,0.69,4.04,
Seattle,Chicago State,15,-0.27,-12.86,
South Carolina State,Bethune-Cookman,4,-11.93,-7.50,
South Carolina,Mississippi,11,8.93,1.70,
Tennessee-Martin,Southeast Missouri State,10,2.07,0.41,
Temple,Tulsa,-2,-0.59,-2.50,
Tennessee Tech,Jacksonville State,-15,-0.45,0.86,
Texas,West Virginia,-2,-0.41,18.85,
Stanford,Washington,7,-0.62,-3.11,
St. Bonaventure,Fordham,20,5.12,-1.81,
St. John's (NY),Villanova,-13,0.63,14.82,
Syracuse,Boston College,23,6.26,-3.56,
Stephen F. Austin,Nicholls State,20,1.62,-5.22,
Middle Tennessee,Western Kentucky,15,10.93,-3.81,
Cleveland State,Valparaiso,-11,-4.64,6.89,
Clemson,Virginia,-4,3.46,11.85,
Colgate,Bucknell,-14,-3.96,6.79,
College of Charleston,William & Mary,10,4.59,5.15,
Coastal Carolina,Appalachian State,12,-0.59,-0.76,
Charleston Southern,North Carolina-Asheville,-9,-0.89,9.86,
Central Florida,Houston,7,6.78,10.93,
Citadel,Samford,-8,-5.89,3.68,
Charlotte,Southern Mississippi,16,-4.28,-10.00,
Denver,North Dakota State,24,3.08,4.48,
Delaware State,Hampton,-8,-7.29,-2.52,
Duquesne,Dayton,-19,-3.35,11.27,
East Tennessee State,Western Carolina,23,11.29,-13.39,
Drexel,Delaware,16,-2.83,-6.38,
Coppin State,North Carolina A&T,2,-13.75,-12.63,
Colorado State,New Mexico,-13,5.44,1.96,
Davidson,Virginia Commonwealth,6,3.68,9.56,
Cornell,Columbia,-4,-5.32,0.70,
Arkansas,Missouri,19,6.44,-2.69,
American,Army,-4,-7.35,-0.46,
Bowling Green State,Northern Illinois,-17,-3.00,2.37,
Arkansas-Little Rock,Arkansas State,-5,0.85,5.59,
Air Force,San Jose State,-4,-0.22,0.64,
Abilene Christian,Lamar,3,-1.28,6.33,
Alabama A&M,Alabama State,-2,-17.58,-7.64,
Alcorn State,Mississippi Valley State,-7,0.80,-15.41,
Alabama-Birmingham,Marshall,16,2.59,1.96,
Bryant,Sacred Heart,-2,-3.24,-3.14,
UC-Santa Barbara,Cal Poly,5,-11.80,-6.00,
UC-Irvine,Cal State Fullerton,20,5.11,1.96,
Campbell,Winthrop,-9,0.50,8.15,
Central Connecticut State,Fairleigh Dickinson,-12,-10.37,-2.15,
Canisius,Marist,33,1.36,-10.79,
Buffalo,Ball State,-15,4.15,4.59,
Butler,Xavier,5,8.58,4.11,
University of California,Washington State,4,6.92,-6.04,
Cal State Northridge,UC-Davis,-3,-2.32,1.59,
Longwood,Gardner-Webb,-6,-13.37,6.45,
Long Island University,St. Francis (NY),5,1.83,-11.69,
Louisiana-Monroe,Georgia State,-8,-2.89,4.62,
Louisiana-Lafayette,Georgia Southern,-5,5.93,4.52,
Kentucky,Auburn,20,15.59,0.30,
Lafayette,Navy,-37,-8.92,2.04,
Lipscomb,Florida Gulf Coast,-4,6.87,9.76,
Lehigh,Holy Cross,17,4.65,-2.21,
Louisiana State,Alabama,-15,-7.65,4.19,
Massachusetts-Lowell,Hartford,16,-2.57,-9.97,
Memphis,South Florida,6,6.22,-9.62,
Mercer,Chattanooga,-2,2.75,8.04,
Michigan,Nebraska,6,8.96,-0.15,
Miami (OH),Akron,-4,-3.26,7.70,
Maine,Stony Brook,-20,-9.28,1.33,
Louisville,Duke,9,13.67,13.41,
Maryland-Eastern Shore,Howard,-8,-5.41,-9.22,
Marquette,DePaul,25,7.77,-5.04,
Fresno State,Boise State,9,3.56,5.40,
George Mason,Saint Louis,-7,4.81,-9.19,
Georgetown,Connecticut,3,4.42,2.28,
Hawaii,Long Beach State,7,0.65,-4.17,
Gonzaga,Saint Mary's (CA),23,23.71,15.44,
Eastern Kentucky,Belmont,-13,-4.83,7.16,
Eastern Illinois,Austin Peay,-8,3.75,-6.75,
Evansville,Southern Illinois,-12,1.76,-0.89,
Florida,Georgia,4,13.67,2.59,
High Point,Presbyterian,33,0.89,-13.00,
James Madison,Elon,1,-3.83,3.28,
Indiana State,Bradley,10,-2.81,-5.86,
Kansas,Oklahoma State,7,10.74,8.44,
Kansas State,Baylor,-9,6.70,11.22,
Kennesaw State,Stetson,19,-1.17,-4.77,
Idaho State,Idaho,-15,-9.88,1.16,
Illinois,Maryland,-6,1.81,8.73,
Incarnate Word,Houston Baptist,5,-3.69,1.36,
Illinois State,Wichita State,14,8.44,19.34,
Ohio State,Michigan State,5,3.54,2.56,
Northwestern,Iowa,35,8.22,2.33,
Northern Iowa,Drake,19,-1.48,-5.36,
Southeastern Louisiana,McNeese State,4,2.93,-8.96,
Tulane,Southern Methodist,-16,-8.69,14.21,
Rhode Island,Massachusetts,2,7.50,0.85,
Rider,Saint Peter's,-6,-1.11,4.33,
Fairfield,Siena,-9,0.84,-0.66,
Indiana,Rutgers,19,8.59,-0.64,
East Carolina,Cincinnati,-9,-1.63,14.93,
Colorado,Southern California,-3,3.57,5.70,
North Carolina State,Georgia Tech,-10,-1.18,1.12,
Loyola (IL),Missouri State,6,7.32,5.62,
La Salle,George Washington,10,0.20,-1.12,
Northern Arizona,Portland State,7,-7.81,4.52,
Prairie View,Grambling,12,-6.48,-3.70,
South Alabama,Texas-Arlington,-6,0.69,8.58,
Oakland,Cleveland State,-11,7.96,-4.64,
New Hampshire,Vermont,-12,6.07,10.31,
Morgan State,North Carolina A&T,29,-4.60,-12.63,
Niagara,Marist,-6,-3.72,-10.79,
North Carolina,Syracuse,17,15.89,6.26,
Valparaiso,Green Bay,24,6.89,3.78,
Troy,Texas State,-4,6.81,4.04,
Xavier,Creighton,-5,4.11,12.35,
Villanova,Seton Hall,30,14.82,2.96,
Southern,Mississippi Valley State,6,-0.33,-15.41,
South Carolina State,Savannah State,-4,-11.93,-8.24,
Texas Southern,Jackson State,23,-0.23,-3.41,
St. John's (NY),DePaul,10,0.63,-5.04,
Detroit Mercy,Youngstown State,16,-7.88,-5.03,
Delaware State,Norfolk State,-5,-7.29,-1.96,
Georgetown,Providence,-18,4.42,3.78,
Florida A&M,Bethune-Cookman,-6,-6.92,-7.50,
Bryant,Harvard,-5,-3.24,6.39,
Alcorn State,Arkansas-Pine Bluff,18,0.80,-10.11,
Canisius,Monmouth,-4,1.36,7.64,
Butler,Marquette,8,8.58,7.77,
Hampton,North Carolina Central,-13,-2.52,11.54,
Louisiana-Monroe,Georgia Southern,-2,-2.89,4.52,
Louisiana-Lafayette,Georgia State,-15,5.93,4.62,
Maryland-Baltimore County,Albany (NY),-27,4.74,5.07,
Massachusetts-Lowell,Stony Brook,-11,-2.57,1.33,
Loyola (MD),Boston University,8,-2.54,3.78,
Hartford,Maine,10,-9.97,-9.28,
Howard,Coppin State,-9,-9.22,-13.75,
Iowa State,Kansas,-4,10.00,10.74,
North Carolina State,Pittsburgh,5,-1.18,0.22,
Northern Illinois,Miami (OH),4,2.37,-3.26,
Nevada-Las Vegas,San Diego State,-13,-4.42,6.52,
Mississippi,Tennessee,11,1.70,3.44,
Manhattan,Iona,-15,-7.64,4.14,
Mississippi State,Kentucky,-7,2.31,15.59,
Texas A&M,Arkansas,-2,3.69,6.44,
Toledo,Bowling Green State,12,3.19,-3.00,
Wisconsin,Michigan,4,12.65,8.96,
Saint Louis,St. Bonaventure,-19,-9.19,5.12,
Purdue,Illinois,23,15.26,1.81,
Siena,Rider,10,-0.66,-1.11,
Boise State,New Mexico,-11,5.40,1.96,
Central Florida,South Florida,22,6.78,-9.62,
Eastern Michigan,Western Michigan,6,5.11,-1.69,
Akron,Ohio,15,7.70,7.92,
Ball State,Central Michigan,15,4.59,4.04,
Baylor,Texas,10,11.22,-0.41,
Illinois-Chicago,Milwaukee,14,2.15,-5.36,
Kent State,Buffalo,-13,4.93,4.15,
Evansville,Wichita State,-17,1.76,19.34,
Fairfield,Saint Peter's,-14,0.84,4.33,
Georgia,Vanderbilt,8,2.59,1.81,
Northern Iowa,Loyola (IL),3,-1.48,7.32,
Nevada,Air Force,7,7.48,-0.22,
Oklahoma State,Kansas State,-8,8.44,6.70,
Oral Roberts,South Dakota,10,-4.97,3.93,
Nebraska-Omaha,Denver,9,-0.85,3.08,
McNeese State,Central Arkansas,10,-8.96,-9.04,
Massachusetts,Saint Joseph's,5,0.85,-3.08,
Navy,Lehigh,3,2.04,4.65,
Nebraska,Ohio State,-1,-0.15,3.54,
Wake Forest,Miami (FL),17,4.85,7.88,
Virginia Tech,Georgia Tech,1,5.19,1.12,
Washington,Colorado,2,-3.11,3.57,
West Virginia,Oklahoma,-2,18.85,-1.42,
Washington State,Utah,-41,-6.04,11.42,
Penn State,Indiana,-3,0.41,8.59,
San Jose State,Wyoming,-10,0.64,2.04,
South Carolina,Florida,4,8.93,13.67,
Tulsa,Tulane,7,-2.50,-8.69,
Texas Tech,Texas Christian,6,8.56,5.44,
Bradley,Illinois State,-20,-5.86,8.44,
Boston University,Colgate,-9,3.78,-3.96,
Bucknell,Loyola (MD),13,6.79,-2.54,
Cal State Fullerton,UC-Riverside,-8,1.96,-3.44,
Cal Poly,UC-Irvine,-22,-6.00,5.11,
American,Lafayette,14,-7.35,-8.92,
Alabama,Missouri,12,4.19,-2.69,
Army,Holy Cross,-9,-0.46,-2.21,
Boston College,Virginia,-17,-3.56,11.85,
Auburn,Louisiana State,4,0.30,-7.65,
George Washington,Duquesne,2,-1.12,-3.35,
Fresno State,Colorado State,21,3.56,5.44,
IUPUI,South Dakota State,2,-0.48,-1.10,
Hawaii,Cal State Northridge,3,0.65,-2.32,
Indiana State,Missouri State,-5,-2.81,5.62,
Cincinnati,Temple,7,14.93,-0.59,
Drake,Southern Illinois,4,-5.36,-0.89,
Fordham,Virginia Commonwealth,2,-1.81,9.56,
Florida State,Notre Dame,3,12.19,9.82,
Sacramento State,Montana State,-9,-4.08,0.79,
Sacred Heart,Mount St. Mary's,-11,-3.14,-1.45,
Presbyterian,Charleston Southern,-21,-13.00,-0.89,
Robert Morris,Central Connecticut State,7,-3.90,-10.37,
Sam Houston State,Lamar,22,3.86,6.33,
Saint Francis (PA),Bryant,14,0.81,-3.24,
Saint Peter's,Siena,12,4.33,-0.66,
Saint Mary's (CA),Pacific,12,15.44,-4.69,
North Dakota State,IPFW,6,4.48,9.86,
North Florida,Kennesaw State,2,-1.13,-1.17,
North Dakota,Weber State,6,7.96,7.92,
North Carolina-Greensboro,Mercer,2,6.79,2.75,
Portland State,Montana,9,4.52,1.18,
Northern Colorado,Idaho State,-4,-3.65,-9.88,
Oregon State,Stanford,-16,-8.59,-0.62,
Oregon,University of California,23,15.14,6.92,
San Francisco,Portland,25,5.07,-5.93,
UCLA,Arizona State,22,16.56,-2.32,
Vermont,Massachusetts-Lowell,14,10.31,-2.57,
Tennessee State,Tennessee Tech,-6,3.93,-0.45,
Texas A&M-Corpus Christi,Stephen F. Austin,-3,2.08,1.62,
Winthrop,North Carolina-Asheville,3,8.15,9.86,
Wofford,Virginia Military Institute,18,3.34,-8.96,
Western Carolina,Citadel,5,-13.39,-5.89,
William & Mary,James Madison,1,5.15,-3.83,
Southern California,Arizona,-7,5.70,11.39,
Southern Methodist,Connecticut,20,14.21,2.28,
Santa Clara,Gonzaga,-31,2.10,23.71,
Southeast Missouri State,Southern Illinois-Edwardsville,3,0.41,-8.86,
Stony Brook,Hartford,16,1.33,-9.97,
Tennessee-Martin,Eastern Illinois,11,2.07,3.75,
Southern Mississippi,North Texas,10,-10.00,-4.96,
Stetson,NJIT,6,-4.77,-1.28,
Fairleigh Dickinson,St. Francis (NY),17,-2.15,-11.69,
Florida Atlantic,Alabama-Birmingham,-2,-1.84,2.59,
Eastern Washington,Northern Arizona,22,2.93,-7.81,
Elon,Drexel,20,3.28,-2.83,
Furman,East Tennessee State,13,9.21,11.29,
Hofstra,Towson,-6,0.17,5.28,
Florida Gulf Coast,South Carolina Upstate,-2,9.76,2.33,
Florida International,Middle Tennessee,-13,-3.59,10.93,
Belmont,Jacksonville State,17,7.16,0.86,
Brigham Young,Pepperdine,29,7.93,-10.89,
Albany (NY),Binghamton,19,5.07,-2.66,
Austin Peay,Morehead State,-7,-6.75,2.56,
Dayton,Richmond,16,11.27,1.50,
Delaware,Northeastern,7,-6.38,1.43,
Campbell,High Point,-5,0.50,0.89,
College of Charleston,North Carolina-Wilmington,-6,4.59,10.52,
Houston,Memphis,-3,10.93,6.22,
Loyola Marymount,San Diego,-7,-0.26,-4.46,
Louisville,Clemson,32,13.67,3.46,
Maine,New Hampshire,-11,-9.28,6.07,
Louisiana Tech,Rice,10,11.39,7.30,
New Orleans,Houston Baptist,8,3.24,1.36,
Nicholls State,Abilene Christian,3,-5.22,-1.28,
Murray State,Eastern Kentucky,7,4.11,-4.83,
Jacksonville,Lipscomb,-17,2.97,6.87,
Idaho,Southern Utah,12,1.16,-7.30,
Iowa,Maryland,-8,2.33,8.73,
Long Island University,Wagner,7,1.83,2.85,
Long Beach State,UC-Santa Barbara,5,-4.17,-11.80,
Longwood,Radford,-12,-13.37,-5.14,
La Salle,Davidson,8,0.20,3.68,
Liberty,Gardner-Webb,3,3.86,6.45,
Monmouth,Manhattan,11,7.64,-7.64,
Northern Kentucky,Oakland,-9,4.32,7.96,
Milwaukee,Cleveland State,1,-5.36,-4.64,
Wright State,Detroit Mercy,18,4.71,-7.88,
Quinnipiac,Canisius,5,-5.04,1.36,
Brown,Yale,-1,-2.12,5.36,
Akron,Eastern Michigan,7,7.70,5.11,
Green Bay,Youngstown State,-3,3.78,-5.03,
Iona,Fairfield,7,4.14,0.84,
Pacific,Brigham Young,-15,-4.69,7.93,
Oregon State,University of California,-11,-8.59,6.92,
Purdue,Penn State,25,15.26,0.41,
Portland State,Montana State,-6,4.52,0.79,
Oklahoma,Iowa State,-5,-1.42,10.00,
Notre Dame,Syracuse,18,9.82,6.26,
Oregon,Stanford,17,15.14,-0.62,
Oral Roberts,Nebraska-Omaha,17,-4.97,-0.85,
Radford,High Point,-3,-5.14,0.89,
Saint Francis (PA),Central Connecticut State,-1,0.81,-10.37,
Saint Mary's (CA),Pepperdine,20,15.44,-10.89,
Saint Joseph's,Pennsylvania,7,-3.08,0.68,
Sacred Heart,Wagner,-5,-3.14,2.85,
Robert Morris,Bryant,-3,-3.90,-3.24,
Rider,Marist,18,-1.11,-10.79,
Sacramento State,Montana,9,-4.08,1.18,
Rutgers,Nebraska,1,-0.64,-0.15,
New Mexico State,Missouri-Kansas City,23,11.00,-1.29,
New Mexico,Wyoming,7,1.96,2.04,
Norfolk State,Hampton,17,-1.96,-2.52,
Nicholls State,Lamar,-11,-5.22,6.33,
Nevada-Las Vegas,Air Force,2,-4.42,-0.22,
Missouri State,Bradley,14,5.62,-5.86,
Missouri,Mississippi,-4,-2.69,1.70,
Nevada,Fresno State,-5,7.48,3.56,
Morehead State,Eastern Kentucky,26,2.56,-4.83,
North Florida,Lipscomb,6,-1.13,6.87,
North Dakota,Idaho State,25,7.96,-9.88,
Northern Illinois,Ohio,-9,2.37,7.92,
Northern Colorado,Weber State,-5,-3.65,7.92,
North Carolina-Wilmington,Drexel,13,10.52,-2.83,
North Carolina A&T,Howard,-15,-12.63,-9.22,
North Carolina-Asheville,Campbell,16,9.86,0.50,
North Carolina-Greensboro,Citadel,9,6.79,-5.89,
North Carolina State,Wake Forest,-5,-1.18,4.85,
Saint Peter's,Niagara,-2,4.33,-3.72,
Texas State,Louisiana-Lafayette,-6,4.04,5.93,
Texas-Rio Grande Valley,Chicago State,8,-3.61,-12.86,
Tulane,Cincinnati,-17,-8.69,14.93,
Texas Tech,Oklahoma State,-19,8.56,8.44,
Texas A&M,Georgia,1,3.69,2.59,
Tennessee State,Jacksonville State,-7,3.93,0.86,
Texas Christian,Baylor,-9,5.44,11.22,
Texas-El Paso,Texas-San Antonio,20,0.23,-4.19,
Texas-Arlington,Louisiana-Monroe,16,8.58,-2.89,
Western Carolina,Mercer,-18,-13.39,2.75,
Washington State,Colorado,2,-6.04,3.57,
Wichita State,Indiana State,26,19.34,-2.81,
Western Illinois,North Dakota State,-32,-4.60,4.48,
Washington,Utah,-22,-3.11,11.42,
Utah State,Colorado State,-8,1.74,5.44,
UCLA,Arizona,-11,16.56,11.39,
Virginia,Georgia Tech,13,11.85,1.12,
Villanova,Providence,10,14.82,3.78,
South Carolina State,Delaware State,10,-11.93,-7.29,
Savannah State,Morgan State,13,-8.24,-4.60,
South Dakota State,IPFW,10,-1.10,9.86,
South Florida,Tulsa,-12,-9.62,-2.50,
San Diego,San Francisco,-17,-4.46,5.07,
Sam Houston State,Texas A&M-Corpus Christi,14,3.86,2.08,
Santa Clara,Loyola Marymount,1,2.10,-0.26,
San Jose State,Boise State,-10,0.64,5.40,
Southeast Missouri State,Eastern Illinois,12,0.41,3.75,
Stetson,South Carolina Upstate,-11,-4.77,2.33,
St. Francis (NY),Mount St. Mary's,-8,-11.69,-1.45,
Tennessee-Martin,Southern Illinois-Edwardsville,8,2.07,-8.86,
Tennessee,Mississippi State,17,3.44,2.31,
Southern Illinois,Northern Iowa,-1,-0.89,-1.48,
Southeastern Louisiana,Houston Baptist,12,2.93,1.36,
Southern Mississippi,Rice,-3,-10.00,7.30,
Southern Methodist,Houston,21,14.21,10.93,
Chattanooga,Samford,4,8.04,3.68,
Charlotte,Old Dominion,2,-4.28,3.27,
College of Charleston,James Madison,13,4.59,-3.83,
Colgate,Loyola (MD),3,-3.96,-2.54,
Central Arkansas,New Orleans,-18,-9.04,3.24,
UC-Riverside,UC-Santa Barbara,10,-3.44,-11.80,
Charleston Southern,Longwood,15,-0.89,-13.37,
Central Michigan,Miami (OH),9,4.04,-3.26,
Columbia,Cornell,-5,0.70,-5.32,
Eastern Washington,Southern Utah,15,2.93,-7.30,
Duquesne,Rhode Island,-21,-3.35,7.50,
Fairleigh Dickinson,Long Island University,17,-2.15,1.83,
Elon,William & Mary,9,3.28,5.15,
Delaware,Towson,-17,-6.38,5.28,
Creighton,Marquette,-8,12.35,7.77,
DePaul,Butler,-1,-5.04,8.58,
Duke,Miami (FL),12,13.41,7.88,
Army,Navy,-16,-0.46,2.04,
Arkansas State,Troy,2,5.59,6.81,
Auburn,Alabama,20,0.30,4.19,
Austin Peay,Murray State,3,-6.75,4.11,
Arkansas-Pine Bluff,Texas Southern,-7,-10.11,-0.23,
Alabama State,Alcorn State,-7,-7.64,0.80,
Alabama A&M,Southern,-1,-17.58,-0.33,
Arkansas-Little Rock,South Alabama,17,0.85,0.69,
Arkansas,Louisiana State,13,6.44,-7.65,
Cal Poly,Long Beach State,-6,-6.00,-4.17,
